,date_01,Time (GPS s),Velocity forward (m/s),Velocity lateral (m/s),Speed horizontal (m/s),Acceleration forward (m/s2),Acceleration lateral (m/s2),Acceleration down (m/s2),Acceleration filtered forward (m/s2),Acceleration filtered lateral (m/s2),Acceleration filtered down (m/s2),date,jerkRT,speedOpt,accLongOptFilt,accLatOptFilt,jerkOptFilt,speedOptKPH
10498,1900-01-01 14:49:14,1368415830,29.79557562,0.130334791,107.2650985,-0.167604916,-0.524038503,-9.585084812,-0.032149391,-0.013916016,-10.11099471,30:11.6,-0.057624264,107.29018904637724,0.004993058947840423,-0.04188311515942304,7.308272497973404e-05,386.24468056695804
10499,1900-01-01 14:49:15,1368415830,29.79197357,0.134935545,107.2522049,0.006954091,-0.603574607,-9.470085777,-0.07747911,0.055391022,-9.495988125,30:11.7,-0.075753332,107.28959751762966,0.00525283447026319,-0.043893631999130954,0.00011647577562423597,386.2425510634668
10500,1900-01-01 14:49:16,1368415830,29.78992422,0.130935199,107.2447631,0.12050727,-0.547962607,-8.87673668,-0.00095467,-0.078412462,-9.404169104,30:11.8,0.056422837,107.28900925910993,0.005503075226655161,-0.045812745792498236,0.00015948875822144041,386.24043333279576
10501,1900-01-01 14:49:17,1368415830,29.79283003,0.128272159,107.2551822,-0.052240889,-0.643934274,-8.418951619,0.020509268,-0.057425215,-9.326671887,30:11.9,0.262306203,107.28842525701553,0.005743515589679684,-0.04764334144007266,0.0002020488176032509,386.2383309252559
10502,1900-01-01 14:49:18,1368415830,29.7860389,0.125241126,107.2306879,-0.000665834,-0.110641275,-9.536273495,-0.074277032,-0.066727935,-9.542271248,30:12.0,0.237069502,107.28784647603536,0.005973874521792788,-0.04938854559128315,0.00024408887538821694,386.2362473137273
10503,1900-01-01 14:49:19,1368415830,29.78752469,0.126539848,107.2360565,-0.042734193,-0.220588447,-10.15488991,0.030280222,-0.049941478,-10.19881506,30:12.1,0.03147027,107.28727385713412,0.006193857776310879,-0.051051712372079144,0.0002855484722221637,386.23418588568285
10504,1900-01-01 14:49:20,1368415830,29.79791057,0.123774492,107.2734035,0.173710239,-0.07761538,-9.8757667,0.122397479,0.015238633,-9.97323516,30:12.2,0.052338383,107.28670831564885,0.006403160078424765,-0.05263640625281477,0.0003263735497947046,386.2321499363359
10505,1900-01-01 14:49:21,1368415830,29.8052486,0.129360277,107.2999056,-0.222243619,-0.110030189,-8.648736793,0.036238243,0.127057964,-9.151642841,30:12.3,-0.017245316,107.28615073969986,0.006601467336754497,-0.054146383049110784,0.0003665151355655003,386.2301426629195
10506,1900-01-01 14:49:22,1368415830,29.80486258,0.13090497,107.2985402,-0.128448214,0.091325139,-9.831356107,0.014786624,0.087167562,-8.787255382,30:12.4,-0.21538993,107.28560198885452,0.006788458889973974,-0.0555855699091509,0.00040592731834240744,386.2281671598763
10507,1900-01-01 14:49:23,1368415831,29.80208796,0.128864015,107.2885196,0.017593394,0.27293281,-9.273680631,-0.016216006,0.000754662,-9.327855358,30:12.5,-0.203941692,107.28506289291767,0.0069638099480615065,-0.05695804488962627,0.0004445650622179686,386.2262264145036
10508,1900-01-01 14:49:24,1368415831,29.798635,0.124480333,107.276022,0.153248032,0.149080805,-10.59686931,-0.04502612,0.047951556,-10.10096409,30:12.6,-0.146802971,107.28453425073181,0.007127194507489902,-0.058268016737678646,0.0004823824460465297,386.2243233026345
10509,1900-01-01 14:49:25,1368415831,29.80226743,0.124681705,107.2891017,-0.135364444,0.242222426,-10.52688363,-0.017686109,0.071052482,-10.88747774,30:12.7,0.114942044,107.2840168289387,0.007278288751996239,-0.059519805609676596,0.0005193318167915033,386.2224605841793
10510,1900-01-01 14:49:26,1368415831,29.79692277,0.116368797,107.26974,0.109781566,0.277105388,-10.89245118,-0.027619861,-0.028260799,-10.93844554,30:12.8,0.179513356,107.28351136071569,0.007416774632617866,-0.060717825341016635,0.0005553639303543037,386.2206408985765
10511,1900-01-01 14:49:27,1368415831,29.79045594,0.110586199,107.2463803,0.286699473,0.588778157,-9.468100493,-0.068158242,0.052067937,-10.31885389,30:12.9,-0.046391746,107.28301854452022,0.00754234335768774,-0.0618665676547063,0.0005904286110207648,386.2188667602728
10512,1900-01-01 14:49:28,1368415831,29.80736928,0.12082697,107.307411,-0.085677852,0.546495828,-7.415499041,0.181670905,0.213724292,-9.404439884,30:13.0,-0.081135377,107.28253904287872,0.007654698612857188,-0.06297058873072782,0.000624475302471874,386.2171405543634
10513,1900-01-01 14:49:29,1368415831,29.8020169,0.12159565,107.2881539,0.049471328,0.633140465,-8.105425157,-0.063399675,0.025134106,-7.913730275,30:13.1,0.018226363,107.2820734812482,0.007753559275712658,-0.06403449882886132,0.0006574532757865096,386.21546453249357
10514,1900-01-01 14:49:30,1368415831,29.79994291,0.130193329,107.2808183,-0.143913166,0.123642895,-8.182029021,-0.0457043,0.123516915,-8.616012434,30:13.2,-0.049635873,107.28162244693539,0.007838661552148211,-0.06506295571689921,0.0006893117114724453,386.2138408089674
10515,1900-01-01 14:49:31,1368415831,29.79064557,0.135014315,107.2474255,-0.210924099,-0.415500203,-10.40002436,-0.080737047,0.063493089,-9.814649453,30:13.3,-0.139154302,107.2811864880246,0.007909760853623686,-0.06606066212007582,0.0007199999320803044,386.21227135688855
10516,1900-01-01 14:49:32,1368415831,29.79042303,0.110634316,107.2462625,-0.02395712,-0.511775878,-11.97154122,0.003185307,-0.16365403,-11.30035956,30:13.4,0.145717324,107.2807661123043,0.007966633947220022,-0.06703236629711301,0.0007494679096051004,386.2107580042955
10517,1900-01-01 14:49:33,1368415832,29.78679442,0.09995713,107.2330637,-0.306615064,-0.905977615,-11.30885021,0.060691483,0.349248446,-11.5301828,30:13.5,0.158728498,107.28036178625847,0.008009081839196073,-0.06798286372477862,0.0007776670390434999,386.2093024305305
10518,1900-01-01 14:49:34,1368415832,29.78819448,0.105148034,107.2381682,0.604706763,-1.007558009,-11.49733497,-0.081574555,0.184570863,-10.29758634,30:13.6,-0.149283039,107.2799739342242,0.008036933594378428,-0.06891699742346297,0.0008045509749642431,386.20790616320716
10519,1900-01-01 14:49:35,1368415832,29.80561417,0.10499692,107.3008768,0.051459982,-0.42438951,-8.433351959,0.118187903,0.009641161,-9.141068796,30:13.7,-0.069442259,107.27960293779122,0.008050050821907358,-0.06983965478852988,0.0008300762512332453,386.2065705760484
10520,1900-01-01 14:49:36,1368415832,29.7933841,0.1111215,107.2569288,-0.246918922,-0.951352803,-8.299471756,-0.085900753,0.117448345,-8.061757049,30:13.8,0.465378895,107.2792491354489,0.008048332079530058,-0.07075575961831257,0.0008542026476398967,386.20529688761604
10521,1900-01-01 14:49:37,1368415832,29.77953609,0.094242606,107.2068668,0.177901756,-0.66355519,-9.047231868,-0.140934027,-0.199680384,-9.207320134,30:13.9,0.316944781,107.27891282242287,0.00803171658785706,-0.0716702589846302,0.0008768933134969089,386.20408616072234
10522,1900-01-01 14:49:38,1368415832,29.79953917,0.095891733,107.2788964,0.68879612,0.138276285,-10.0544594,0.135368557,0.053657207,-10.43062056,30:14.0,-0.232932868,107.27859425065725,0.00800018729090018,-0.07258810521319935,0.000898114204431615,386.20293930236613
10523,1900-01-01 14:49:39,1368415832,29.82406573,0.125082096,107.3675809,0.087716668,0.659272378,-9.238910783,0.309127266,0.160243327,-10.13372215,30:14.1,0.064780132,107.27829362895712,0.007953773290550347,-0.07351423375653364,0.000917832285607069,386.20185706424564
10524,1900-01-01 14:49:40,1368415832,29.83052982,0.132495198,107.3909666,-0.206897614,0.624760104,-9.128312027,0.044430863,-0.169610769,-8.566959179,30:14.2,0.248337426,107.27801112324826,0.007892551046350945,-0.07445353881908869,0.0009360126208284266,386.20084004369374
10525,1900-01-01 14:49:41,1368415832,29.80555299,0.116257953,107.300807,0.03006853,0.166739343,-8.86019922,-0.245076581,-0.296210457,-8.827944904,30:14.3,-0.316652655,107.27774685674052,0.007816643921465902,-0.07541084956321753,0.0009526149062105361,386.1998886842659
10526,1900-01-01 14:49:42,1368415832,29.81713735,0.098072625,107.3422751,0.403333842,0.450921796,-9.730679678,0.083021934,-0.11159534,-10.19331189,30:14.4,-0.517205515,107.27750090972492,0.007726220610219602,-0.07639090924234809,0.0009675898433132766,386.1990032750097
10527,1900-01-01 14:49:43,1368415833,29.83180014,0.120741736,107.3953601,0.109595076,0.67535506,-10.49474775,0.159750022,0.228335657,-10.25499982,30:14.5,0.038571003,107.27727331887493,0.007621493116771448,-0.07739835809273225,0.0009808758537908355,386.19818394794976
10528,1900-01-01 14:49:44,1368415833,29.82916568,0.138024527,107.3861461,-0.200338311,0.431761156,-9.467894106,-0.031906854,0.197581802,-10.02972891,30:14.6,-0.192332487,107.27706407604049,0.007502714199334939,-0.07843771994719215,0.0009923969524803212,386.19743067374577
10529,1900-01-01 14:49:45,1368415833,29.81981474,0.127888334,107.3523203,0.241062745,-0.050137383,-10.56994701,-0.131740532,-0.101411982,-10.13853172,30:14.7,-0.500396337,107.27687312648602,0.00737017395925378,-0.07951339264029228,0.0010020622821342738,386.1967432553497
10530,1900-01-01 14:49:46,1368415833,29.81620643,0.143847177,107.3395923,-0.136319684,0.080784367,-9.477970055,-0.030334183,0.316339419,-10.03110216,30:14.8,-0.086428903,107.2767003664791,0.007224195747011891,-0.08062964216181152,0.00100976730956616,386.1961213193248
10531,1900-01-01 14:49:47,1368415833,29.79134095,0.138102789,107.2499798,-0.384929681,-0.677257927,-10.93124797,-0.324052952,0.08754031,-10.08455867,30:14.9,0.120354417,107.27654564021708,0.007065131839455346,-0.08179059972155873,0.0010153966810387402,386.1955643047815
10532,1900-01-01 14:49:48,1368415833,29.79023202,0.095593737,107.2453874,-0.170173661,-0.202159884,-10.47892622,0.06642857,-0.610924946,-11.14663089,30:15.0,0.099810141,107.27640873622485,0.0068933593568633045,-0.08300026017431753,0.0010188286306613426,386.1950714504095
10533,1900-01-01 14:49:49,1368415833,29.79203948,0.091891344,107.2518523,-0.01226298,-0.181139954,-10.13785755,-0.025014305,0.062745997,-10.26379494,30:15.1,0.277991082,107.27628938346358,0.006709277025952398,-0.08426248018881222,0.0010199402642072427,386.1946417804689
10534,1900-01-01 14:49:50,1368415833,29.78486239,0.100293062,107.2261125,-0.068978894,0.063614793,-8.617061365,-0.018278663,0.103089358,-9.402588739,30:15.2,0.187794619,107.27618724740411,0.006513303261175581,-0.08558097516890462,0.0010186127066238472,386.1942740906548
10535,1900-01-01 14:49:51,1368415833,29.78035355,0.114615976,107.2100668,0.248073651,0.069691607,-8.684833073,-0.04398591,0.099720882,-8.703179428,30:15.3,0.06800259,107.27610192624745,0.006305875439838103,-0.08695931496126524,0.0010147353345212069,386.19396693449085
10536,1900-01-01 14:49:52,1368415833,29.77906052,0.131635738,107.2056653,-0.019203361,0.105741233,-9.656858456,-0.032410142,0.033637539,-8.755908342,30:15.4,0.035177948,107.2760329474021,0.006087449770242006,-0.08840091913686036,0.001008208776007821,386.1937186106476
10537,1900-01-01 14:49:53,1368415834,29.77250582,0.136371314,107.1821453,-0.177547237,-0.0280913,-10.08484871,-0.03741962,-0.106593977,-9.589969736,30:15.5,-0.12213462,107.27597976431089,0.0058585011550142665,-0.08990905270229305,0.0009989468135911293,386.1935271515192
10538,1900-01-01 14:49:54,1368415834,29.77991441,0.160018324,107.2092396,0.123855556,-0.579446073,-10.96390555,0.146836475,0.358487412,-10.25449783,30:15.6,0.197101683,107.27594175372325,0.0056195228222843665,-0.09148682265637022,0.0009868776222881654,386.1933903134037
10539,1900-01-01 14:49:55,1368415834,29.76837097,0.144050391,107.1673902,-0.22767935,-0.873165837,-10.6154925,-0.154951495,-0.092356338,-10.31191931,30:15.7,0.032635669,107.2759182134927,0.005371025914512898,-0.09313717502788137,0.0009719447306754214,386.19330556857375
10540,1900-01-01 14:49:56,1368415834,29.77097615,0.079102225,107.1758925,0.436208136,0.144423968,-11.33942339,-0.029447698,-0.601714322,-11.00327279,30:15.8,-0.312682188,107.27590836095527,0.005113539288584471,-0.09486289117490497,0.0009541078170231625,386.19327009943896
10541,1900-01-01 14:49:57,1368415834,29.78460585,0.081315973,107.2249807,-0.307553956,0.537073864,-9.070291473,0.150153329,0.230909853,-10.25130885,30:15.9,0.129104656,107.2759113319315,0.004847609487754731,-0.0966665821434375,0.0009333433844462469,386.1932807949534
10542,1900-01-01 14:49:58,1368415834,29.76339331,0.102463577,107.1488508,0.067278757,0.139356056,-10.06614522,-0.187347422,0.146725568,-9.091069746,30:16.0,0.34916488,107.27592618037794,0.004573800640966839,-0.0985506813588878,0.00090964551721905,386.1933342493606
10543,1900-01-01 14:49:59,1368415834,29.7687342,0.110732894,107.1681845,0.229640286,-0.338994862,-10.56082883,-0.015917911,-0.09293403,-9.739348403,30:16.1,-0.071286442,107.27595187869053,0.004292694184679247,-0.10051743742110064,0.0008830267281480622,386.1934267632859
10544,1900-01-01 14:50:00,1368415834,29.7797896,0.109314825,107.2079648,0.034824555,0.214185891,-9.387005653,0.136907547,-0.054128498,-9.925772535,30:16.2,0.111564509,107.275987318671,0.0040048884418374875,-0.10256890843350987,0.0008535184497103402,386.1935543472156
10545,1900-01-01 14:50:01,1368415834,29.78158439,0.12893274,107.2147085,0.011642591,0.05864898,-9.601778079,0.02785814,0.048442847,-9.671511144,30:16.3,0.278449864,107.27603131318394,0.003710997918411101,-0.10470695785013867,0.0008211707443559945,386.1937127274622
10546,1900-01-01 14:50:02,1368415834,29.78114079,0.135929711,107.2132236,0.056265861,-0.096458479,-9.705486262,0.021561049,-0.12751568,-9.550633476,30:16.4,0.025719198,107.27608259848401,0.003411652082878998,-0.10693325129430009,0.0007860511558185856,386.19389735454246
10547,1900-01-01 14:50:03,1368415835,29.78966797,0.12825978,107.2437987,0.043118745,-0.091770874,-9.302052839,0.052809367,-0.181364608,-9.416128913,30:16.5,0.024413961,107.27613983712264,0.0031074936321055244,-0.10924925420940992,0.0007482426901260308,386.1941034136415
10548,1900-01-01 14:50:04,1368415835,29.79099906,0.124712672,107.2485363,0.298151687,-0.011245231,-9.84087037,0.022375165,-0.126702799,-9.371845101,30:16.6,0.02481486,107.27620162132852,0.0027991763763636963,-0.1116562303235828,0.0007078409284064949,386.1943258367827
10549,1900-01-01 14:50:05,1368415835,29.80157564,0.121137572,107.2865586,-0.107313604,-0.098849451,-9.436278087,0.12433367,-0.077740349,-9.638082963,30:16.7,-0.108855968,107.27626647676576,0.002487362688612183,-0.11415524070315886,0.0006649505005566903,386.19455931635673
10550,1900-01-01 14:50:06,1368415835,29.80901276,0.121893073,107.3133431,0.023845929,-0.217942817,-9.692588754,0.064845977,-0.0189985,-9.555764165,30:16.8,-0.124333705,107.2763328665569,0.002172720335092178,-0.11674714317988641,0.0006196813094591054,386.19479831960484
10551,1900-01-01 14:50:07,1368415835,29.81031357,0.117547718,107.3179632,-0.104094081,-0.37245577,-9.820108283,0.009388072,-0.023006139,-9.812268152,30:16.9,-0.067942069,107.27639919542601,0.0018559187161427402,-0.11943259198936443,0.0005721448906841351,386.19503710353365
10552,1900-01-01 14:50:08,1368415835,29.8062352,0.109654215,107.3031729,-0.074044153,-0.104773971,-10.21549027,-0.043873624,-0.062750691,-10.16041209,30:17.0,-0.160611769,107.27646381380028,0.0015376248646200772,-0.12221203728596519,0.0005224512373292557,386.195269729681
10553,1900-01-01 14:50:09,1368415835,29.80707672,0.110505512,107.3062136,-0.053897718,0.055869013,-10.41599416,-0.00527555,-0.018958838,-10.43960223,30:17.1,-0.330461349,107.27652502174084,0.0012184996140593284,-0.125085724127437,0.00047070633800816284,386.195490078267
10554,1900-01-01 14:50:10,1368415835,29.81481442,0.111405458,107.3340812,0.143583781,-0.075698225,-9.938993286,0.084042315,-0.062208835,-10.09095846,30:17.2,-0.053256238,107.2765810726406,0.0008991941607253129,-0.12805369089495558,0.00041701065836825666,386.19569186150613
10555,1900-01-01 14:50:11,1368415835,29.81159244,0.113678823,107.322513,-0.261160287,-0.284168419,-8.625209518,-0.055474438,0.029980504,-9.416625258,30:17.3,0.195258193,107.27663017667011,0.0005803470007503656,-0.1311157675814997,0.00036145877749705,386.1958686360124
10556,1900-01-01 14:50:12,1368415835,29.79310996,0.127603124,107.2561796,0.043108173,-0.088120843,-10.42208875,-0.200752862,0.066115858,-9.68156339,30:17.4,0.034005468,107.27667050395198,0.00026258112058234143,-0.1342715743264142,0.00030414006293880055,386.1960138142271
10557,1900-01-01 14:50:13,1368415836,29.80074008,0.135245717,107.2837691,-0.228640981,0.022741491,-10.48004478,0.113011072,0.002414977,-10.42641915,30:17.5,-0.090334966,107.27670018746686,-5.349853743955291e-05,-0.13752052014860056,0.000245139802841617,386.1961206748807
10558,1900-01-01 14:50:14,1368415836,29.80287016,0.132825368,107.2913981,0.133737869,0.134728468,-9.578347554,0.033097947,0.006310023,-9.861511932,30:17.6,0.036170913,107.2767173257632,-0.0003673071458263807,-0.14086180176539714,0.00018454023121342554,386.19618237274756
10559,1900-01-01 14:50:15,1368415836,29.81340835,0.13738342,107.3294096,0.149509298,0.224473946,-8.321324095,0.079674286,0.081355948,-9.129386866,30:17.7,-0.019945192,107.27671998556505,-0.0006782815257884626,-0.1442944028132122,0.00012242135146618187,386.1961919480342
10560,1900-01-01 14:50:16,1368415836,29.79948192,0.14553111,107.2794142,-0.127592053,0.005362932,-8.508724003,-0.141441374,0.168759704,-8.466986624,30:17.8,-0.037813762,107.27670620429996,-0.000985881390036969,-0.14781709414723887,5.886173831973293e-05,386.19614233547986
10561,1900-01-01 14:50:17,1368415836,29.79329242,0.159549718,107.2573907,-0.030612311,0.432639153,-9.980838079,-0.078615013,0.203841644,-9.563577167,30:17.9,0.144189471,107.2766739925011,-0.001289590666249396,-0.1514284358478167,-6.060589429763943e-06,386.196026373004
10562,1900-01-01 14:50:18,1368415836,29.78882589,0.156919818,107.2412611,0.210211125,0.345154058,-11.60291425,-0.029071969,0.062878981,-10.80301052,30:18.0,0.064906408,107.27662133607538,-0.001588919026975376,-0.15512678135744157,-7.2267295091517e-05,386.19583680987137
10563,1900-01-01 14:50:19,1368415836,29.80020993,0.123787853,107.2816813,0.084662003,-0.860413812,-10.69349578,0.137367226,-0.299830666,-11.30317449,30:18.1,-0.031679032,107.27654619852116,-0.0018834035570136662,-0.15891028404853577,-0.00013967903006421626,386.19556631467617
10564,1900-01-01 14:50:20,1368415836,29.81398077,0.089848049,107.3308182,-0.016734121,-0.216784494,-8.81526125,0.119594478,-0.312819089,-9.694559947,30:18.2,0.005877652,107.2764465231981,-0.002172610673418651,-0.16277690602252737,-0.0002082150820642249,386.1952074835132
10565,1900-01-01 14:50:21,1368415836,29.80284327,0.090262073,107.2907278,-0.422071533,0.278473724,-8.094958687,-0.116455158,-0.002203378,-8.299238805,30:18.3,0.051301907,107.27632023565477,-0.0024561384958693626,-0.16672442800181206,-0.0002777933437784035,386.19475284835715
10566,1900-01-01 14:50:22,1368415836,29.78743456,0.108087189,107.2354704,-0.172823468,-0.384947935,-10.05762822,-0.135280261,-0.057370867,-8.824485496,30:18.4,-0.141775829,107.27616524591986,-0.002733619409410662,-0.17075045908343367,-0.0003483304434760011,386.1941948853115
10567,1900-01-01 14:50:23,1368415837,29.79033802,0.105367171,107.2458877,0.024199768,-0.437660953,-10.3769242,0.033470931,-0.197007846,-10.06474103,30:18.5,-0.039265885,107.2759794506944,-0.00300472205668377,-0.17485244616591308,-0.0004197418834300682,386.19352602249984
10568,1900-01-01 14:50:24,1368415837,29.80231609,0.121209201,107.2892253,-0.067412265,0.302918877,-10.22790733,0.126126232,0.007681922,-10.73065749,30:18.6,0.113820894,107.27576073550752,-0.003269152160418525,-0.1790276833848223,-0.0004919420377753993,386.19273864782707
10569,1900-01-01 14:50:25,1368415837,29.80168591,0.126946276,107.2870426,0.252609987,-0.089262829,-10.89916458,-0.010940358,-0.192904178,-10.28501323,30:18.7,-0.023377162,107.27550697694303,-0.003526652279713807,-0.18327332159500773,-0.0005648439273869927,386.19182511699495
10570,1900-01-01 14:50:26,1368415837,29.80019793,0.1156259,107.2815201,0.025715316,0.288668328,-9.731464546,-0.025186207,-0.470740464,-9.662577419,30:18.8,-0.091211089,107.275216044956,-0.003777001120774023,-0.18758637812651996,-0.0006383588707275727,386.1907777618416
10571,1900-01-01 14:50:27,1368415837,29.79177655,0.107512122,107.251094,-0.270328709,-0.540947397,-9.110649294,-0.112728318,-0.340667321,-9.205571211,30:18.9,-0.065868608,107.27488580521457,-0.004020013010421287,-0.19196374753407275,-0.0007123961296911859,386.18958889877246
10572,1900-01-01 14:50:28,1368415837,29.78841343,0.097236207,107.2388597,-0.104317986,-0.349729571,-9.002964422,-0.012458173,-0.279405957,-9.510414109,30:19.0,-0.093157575,107.27451412142753,-0.0042555376977292895,-0.1964022137294287,-0.0007868624469907796,386.1882508371391
10573,1900-01-01 14:50:29,1368415837,29.79344005,0.104057135,107.2570383,0.070453552,-0.128821178,-9.422349799,0.080844248,-0.163367973,-9.675643934,30:19.1,0.126240392,107.27409885769869,-0.00448346010518251,-0.20089846296080816,-0.000861661253965809,386.18675588771526
10574,1900-01-01 14:50:30,1368415837,29.79146835,0.115924366,107.250098,-0.168354502,-0.623453936,-10.52477727,-0.031526982,-0.124607596,-9.762612747,30:19.2,0.371787753,107.27363788099,-0.004703699556089668,-0.20544909667055727,-0.0009366915461576421,386.185096371564
10575,1900-01-01 14:50:31,1368415837,29.78505681,0.123482838,107.227126,-0.071868302,-0.584115667,-11.14082821,-0.097757158,-0.094428944,-10.35324636,30:19.3,0.167378833,107.27312906375025,-0.004916208380714439,-0.2100506435432435,-0.0010118468630732958,386.1832646295009
10576,1900-01-01 14:50:32,1368415837,29.79039128,0.123155482,107.2463251,0.257927718,-0.135480637,-9.856132391,0.086083025,-0.159286149,-10.54304595,30:19.4,-0.114799545,107.27257028673266,-0.0051209700509769985,-0.21469957031842277,-0.0010870150788547975,386.1812530322376
10577,1900-01-01 14:50:33,1368415838,29.80790982,0.127946894,107.3094639,0.003070381,0.076045699,-8.583147712,0.160518237,-0.19175332,-9.238466285,30:19.5,-0.041644551,107.27195944201337,-0.005317997039673423,-0.2193922910876593,-0.0011620793867814113,386.1790539912481
10578,1900-01-01 14:50:34,1368415838,29.81265363,0.131449443,107.3265963,-0.152844375,-0.021461692,-8.642643828,0.07524667,-0.140537309,-8.044443016,30:19.6,0.037629965,107.27129443618261,-0.005507328725488595,-0.2241251754244406,-0.0012369201577090369,386.17665997025745
10579,1900-01-01 14:50:35,1368415838,29.79864529,0.130920739,107.2761584,-0.057242452,-0.060927986,-8.708470773,-0.140728949,-0.16197301,-8.379746754,30:19.7,-0.075017309,107.27057319358929,-0.005689029585574714,-0.22889455644083836,-0.0013114170438844048,386.17406349692146
10580,1900-01-01 14:50:36,1368415838,29.79521478,0.121039785,107.2636583,-0.062103519,-0.402087228,-10.6462173,-0.030199742,-0.270616346,-9.969476941,30:19.8,-0.120290283,107.26979365948222,-0.00586318749823434,-0.23369673978544775,-0.0013854509570436384,386.171257174136
10581,1900-01-01 14:50:37,1368415838,29.80189188,0.115778837,107.2876204,0.038695978,-0.360815588,-11.54001768,0.056155574,-0.201153776,-11.25557815,30:19.9,-0.092092209,107.26895380297815,-0.006029911776648485,-0.23852801377042412,-0.0014589057913861024,386.1682336907213
10582,1900-01-01 14:50:38,1368415838,29.81231637,0.118162449,107.325182,0.054865751,-0.119515425,-10.63613443,0.115428378,-0.130926584,-11.33579541,30:20.0,-0.097397479,107.26805161989175,-0.006189330812922256,-0.24338466007766674,-0.0015316697309370531,386.1649858316103
10583,1900-01-01 14:50:39,1368415838,29.81001235,0.113420119,107.3168212,-0.003901028,-0.229672451,-8.933695511,4.62e-05,-0.147572159,-9.723781354,30:20.1,-0.088643064,107.26708513545228,-0.006341589525804714,-0.2482629644186519,-0.0016036359554279585,386.16150648762823
10584,1900-01-01 14:50:40,1368415838,29.79753584,0.110373137,107.2718649,-0.183193877,-0.335000844,-8.713209867,-0.157620734,-0.129930493,-8.799126892,30:20.2,0.012663466,107.26605240684673,-0.006486846847809893,-0.2531592269821664,-0.001674702673052279,386.1577886646482
10585,1900-01-01 14:50:41,1368415838,29.78596647,0.116172756,107.2302949,-0.049947777,-0.258124431,-9.549044833,-0.110705436,-0.161884871,-9.351472579,30:20.3,-0.050801962,107.26495152552096,-0.006625273261704319,-0.25806977283544735,-0.0017447725494892901,386.15382549187547
10586,1900-01-01 14:50:42,1368415838,29.79077857,0.11341782,107.2475801,-0.006476399,-0.445930107,-10.22940026,0.048018204,-0.265778195,-10.12859552,30:20.4,-0.068875926,107.26378061927493,-0.006757048140733847,-0.26299096231590624,-0.0018137516854438887,386.14961022938974
10587,1900-01-01 14:50:43,1368415839,29.80148693,0.104539467,107.286013,0.088002333,-0.405396832,-10.19423691,0.136229214,-0.204740613,-10.15748744,30:20.5,0.121009361,107.26253785428631,-0.006882356676773374,-0.26791920119948104,-0.001881548288503788,386.14513627543073
10588,1900-01-01 14:50:44,1368415839,29.79538073,0.104209109,107.2640267,-0.131368876,-0.557815359,-9.353313213,-0.071556552,-0.096783904,-9.367854578,30:20.6,-0.138636347,107.2612214371738,-0.00700138646971106,-0.27285095032020507,-0.001948071142402552,386.1403971738257
10589,1900-01-01 14:50:45,1368415839,29.78082362,0.10010041,107.2115706,0.231773567,-0.200936233,-9.503469505,-0.154893862,-0.277216227,-9.413673942,30:20.7,-0.309962418,107.25982961711013,-0.007114324027836558,-0.2777827343036158,-0.002013227921988893,386.13538662159647
10590,1900-01-01 14:50:46,1368415839,29.78150586,0.102755989,107.2140593,0.02821775,-0.767102307,-10.02951131,0.007577053,-0.224282664,-9.778410572,30:20.8,0.061988805,107.25836068796535,-0.007221351389202244,-0.28271114918231627,-0.002076923206806874,386.13009847667524
10591,1900-01-01 14:50:47,1368415839,29.76343675,0.104404655,107.1490315,-0.052568611,-0.542069429,-11.00527945,-0.208900632,-0.355274575,-10.14651677,30:20.9,0.19193343,107.256812990543,-0.0073226430424393665,-0.28763286878119365,-0.002139055885279633,386.1245267659548
10592,1900-01-01 14:50:48,1368415839,29.77215769,0.094153395,107.1803036,0.242162427,-0.688064617,-11.29693781,0.083185632,-0.323265638,-11.08573681,30:21.0,0.089562826,107.25518491506368,-0.007418363299478534,-0.29254464963837534,-0.0021995159563758114,386.11866569422926
10593,1900-01-01 14:50:49,1368415839,29.7720741,0.100057869,107.180072,-0.296155745,-0.066336742,-9.838050085,0.043475835,-0.151535296,-10.37633816,30:21.1,0.235409709,107.25347490406848,-0.007508664140485779,-0.29744333407613005,-0.0022581812932543615,386.11250965464654
10594,1900-01-01 14:50:50,1368415839,29.76270084,0.104839199,107.1463877,0.219362473,-0.435810168,-9.961090271,-0.077992819,-0.378296861,-9.45290802,30:21.2,0.343539831,107.25168145586318,-0.007593683418192737,-0.3023258513631593,-0.0023149150869238525,386.1060532411075
10595,1900-01-01 14:50:51,1368415839,29.76430005,0.091634112,107.151988,-0.081929117,-0.297522527,-8.714625234,0.020238837,-0.573724128,-9.129300657,30:21.3,-0.216238363,107.24980312855776,-0.007673543257210014,-0.307189217531761,-0.002369564450258461,386.0992912628079
10596,1900-01-01 14:50:52,1368415839,29.77141127,0.099411114,107.1776781,0.276029852,-0.854670209,-8.382307988,0.013847293,-0.180628398,-8.942065936,30:21.4,-0.280693071,107.24783854473077,-0.007748348563988842,-0.3120305345373681,-0.0024219602656492807,386.0922187610308
10597,1900-01-01 14:50:53,1368415840,29.78162412,0.100333376,107.2144553,-0.347991453,-0.969110715,-6.313717262,0.203977538,-0.275736847,-8.701704058,30:21.5,0.299618072,107.24578639673719,-0.007818185753061181,-0.3168469887847868,-0.0024719177856765066,386.08483102825386
