cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system,longAccel,latAccel
1347200,2023-12-04T03:06:02.502Z,31.2084315,121.5714679,0.159690996,14.35123099,15.56896415,8738,11162.50221,1.5,3,MSLV,-0.352757794,0.675059952
1347300,2023-12-04T03:06:02.603Z,31.20844495,121.5714681,0.160255781,14.62026086,14.34615906,8738,11162.60257,1.5,3,MSLV,-0.412848668,0.824435189
1347400,2023-12-04T03:06:02.701Z,31.20845821,121.5714679,0.02825254,14.84929493,14.61614329,8738,11162.70293,1.5,3,MSLV,-0.517386091,0.838848921
1347500,2023-12-04T03:06:02.801Z,31.20847245,121.5714679,0.168394138,15.16441233,14.85591206,8738,11162.80328,1.5,3,MSLV,-0.451079137,0.710311751
1347600,2023-12-04T03:06:02.903Z,31.20848621,121.5714688,0.245959594,15.11313745,15.17145743,8738,11162.90364,1.44218615,3,MSLV,-0.316786571,0.6882494
1347700,2023-12-04T03:06:03.004Z,31.20850016,121.5714683,0.108160779,15.45047831,15.11560376,8738,11163.004,1.56,3,MSLV,-0.185851319,0.942206235
1347800,2023-12-04T03:06:03.105Z,31.20851404,121.5714686,0.153547622,15.2401528,15.44726189,8738,11163.10456,1.56,3,MSLV,-0.286330935,0.736330935
1347900,2023-12-04T03:06:03.203Z,31.20852825,121.571469,0.225597423,15.44753961,15.24423984,8738,11163.20471,1.521884374,3,MSLV,-0.339208633,0.655515588
1348000,2023-12-04T03:06:03.302Z,31.20854188,121.5714692,0.163105243,15.33181784,15.44854249,8738,11163.30486,1.6,3,MSLV,-0.194497034,0.840464471
1348100,2023-12-04T03:06:03.405Z,31.20855581,121.5714692,0.159195616,15.3148579,15.34250288,8738,11163.40501,1.6,3,MSLV,-0.261151079,0.772302158
1348200,2023-12-04T03:06:03.505Z,31.20856993,121.5714699,0.007206127,15.5791546,15.30721446,8738,11163.50515,1.6,3,MSLV,-0.352158273,0.769904077
1348300,2023-12-04T03:06:03.606Z,31.20858376,121.5714696,0.057614729,15.43442796,15.58,8738,11163.6053,1.6,3,MSLV,-0.166906475,0.783333333
1348400,2023-12-04T03:06:03.704Z,31.20859828,121.5714704,-0.021490322,15.66079426,15.42871683,8738,11163.70545,1.6,3,MSLV,-0.280215827,0.68057554
1348500,2023-12-04T03:06:03.803Z,31.20861269,121.5714703,0.033691514,15.90752365,15.65503589,8738,11163.8056,1.6,3,MSLV,-0.322302158,0.844364508
1348600,2023-12-04T03:06:03.905Z,31.20862682,121.5714709,-0.079239713,15.69638828,15.90540572,8738,11163.90574,1.6,3,MSLV,-0.205755396,0.889568345
1348700,2023-12-04T03:06:04.005Z,31.20864124,121.5714714,-0.069360146,15.9145207,15.69353416,8738,11164.00589,1.6,3,MSLV,-0.222422062,0.96942446
1348800,2023-12-04T03:06:04.107Z,31.20865551,121.5714716,-0.238512594,15.66730667,15.91295183,8738,11164.10641,1.553203714,3,MSLV,-0.375993942,0.794522277
1348900,2023-12-04T03:06:04.205Z,31.20866949,121.5714721,-0.29810444,15.64785273,15.66246431,8738,11164.20616,1.65,3,MSLV,-0.232254197,0.798920863
1349000,2023-12-04T03:06:04.303Z,31.20868395,121.5714721,-0.244634359,15.832,15.65532269,8738,11164.30591,1.65,3,MSLV,-0.346522782,0.853117506
1349100,2023-12-04T03:06:04.405Z,31.20869849,121.5714732,-0.18209321,16.03387168,15.83,8738,11164.40567,1.65,3,MSLV,-0.410671463,0.799160671
1349200,2023-12-04T03:06:04.505Z,31.20871274,121.5714728,-0.149108416,16.09940824,16.02861637,8738,11164.50542,1.65,3,MSLV,-0.335731415,0.730935252
1349300,2023-12-04T03:06:04.606Z,31.20872603,121.5714731,-0.147310447,14.84822882,16.10361201,8738,11164.60517,1.65,3,MSLV,-0.406354916,0.777338129
1349400,2023-12-04T03:06:04.703Z,31.20873971,121.5714736,-0.152344922,14.94096193,14.85330412,8738,11164.70493,1.65,3,MSLV,-0.367745803,1.054916067
1349500,2023-12-04T03:06:04.802Z,31.20875485,121.5714753,-0.285149013,16.10640868,14.93199971,8738,11164.80468,1.65,3,MSLV,-0.575287139,0.923135176
1349600,2023-12-04T03:06:04.904Z,31.20876737,121.5714769,-0.091649913,15.14139698,16.10802786,8738,11164.90443,1.697782937,3,MSLV,-0.128417266,0.668105516
1349700,2023-12-04T03:06:05.004Z,31.20878167,121.5714774,-0.095310041,15.49007792,15.13926233,8738,11165.00419,1.6,3,MSLV,-0.405635492,0.840647482
1349800,2023-12-04T03:06:05.104Z,31.20879839,121.5714778,0.124,16.63521184,15.48285665,8738,11165.10394,1.6,3,MSLV,-0.417505995,0.874820144
1349900,2023-12-04T03:06:05.202Z,31.20881311,121.5714778,0.082451512,16.55541776,16.63932488,8738,11165.20338,1.6,3,MSLV,-0.438489209,1.123381295
1350000,2023-12-04T03:06:05.301Z,31.20882775,121.5714779,0.178584935,16.36671945,16.56138355,8738,11165.30346,1.6,3,MSLV,-0.541606715,1.092685851
1350100,2023-12-04T03:06:05.403Z,31.20884423,121.571479,0.127991801,16.98555592,16.36991801,8738,11165.40354,1.6,3,MSLV,-0.410311751,1.171582734
1350200,2023-12-04T03:06:05.503Z,31.20885944,121.5714786,0.174326287,16.90300602,16.98746221,8738,11165.50363,1.6,3,MSLV,-0.369556986,1.06235012
1350300,2023-12-04T03:06:05.604Z,31.20887426,121.5714803,0.227627786,16.80462913,16.90777479,8738,11165.60371,1.6,3,MSLV,-0.250119904,1.134532374
1350400,2023-12-04T03:06:05.702Z,31.20888996,121.5714798,0.187710735,16.93989495,16.79,8738,11165.70379,1.6,3,MSLV,-0.438729017,1.337769784
1350500,2023-12-04T03:06:05.801Z,31.20890409,121.571482,0.282489623,16.43463419,16.95341212,8738,11165.80388,1.676899821,3,MSLV,-0.153477218,1.140647482
1350600,2023-12-04T03:06:05.903Z,31.20891941,121.5714807,-0.154566487,16.67501691,16.42791699,8738,11165.90396,1.52,3,MSLV,-0.256115108,1.179736211
1350700,2023-12-04T03:06:06.004Z,31.20893501,121.571483,-0.027119908,17.2397639,16.67606264,8738,11166.00404,1.52,3,MSLV,-0.308633094,1.025539568
1350800,2023-12-04T03:06:06.105Z,31.20895011,121.571482,0.354667435,16.50708506,17.23844991,8738,11166.10413,1.52,3,MSLV,-0.336091127,1.133573141
1350900,2023-12-04T03:06:06.203Z,31.20896554,121.5714837,0.130072661,17.13852972,16.49885736,8738,11166.20443,1.52,3,MSLV,-0.236400353,1.688375615
1351000,2023-12-04T03:06:06.302Z,31.20897982,121.5714855,-0.175012398,16.77079154,17.13886759,8738,11166.30428,1.52,3,MSLV,-0.220383693,1.260431655
1351100,2023-12-04T03:06:06.404Z,31.2089944,121.5714878,0.006216066,16.43043948,16.7642114,8738,11166.40413,1.52,3,MSLV,-0.276978417,1.084532374
1351200,2023-12-04T03:06:06.503Z,31.20900868,121.5714905,-0.334052147,16.64777301,16.43239264,8738,11166.50399,1.52,3,MSLV,-0.46235012,1.223741007
1351300,2023-12-04T03:06:06.604Z,31.20902277,121.5714931,-0.643415452,16.22844964,16.65577518,8738,11166.60384,1.52,3,MSLV,-0.271822542,1.369904077
1351400,2023-12-04T03:06:06.702Z,31.20903688,121.5714953,-1.330264571,16.3604876,16.22812628,8738,11166.70369,1.52,3,MSLV,-0.358273381,1.073501199
1351500,2023-12-04T03:06:06.801Z,31.20905333,121.5714972,-0.569233512,17.21984931,16.36099502,8738,11166.80355,1.52,3,MSLV,-0.356235012,1.060911271
1351600,2023-12-04T03:06:06.903Z,31.20906811,121.571499,-0.583118354,16.83181825,17.22116053,8738,11166.9034,1.52,3,MSLV,-0.309731162,0.966553073
1351700,2023-12-04T03:06:07.003Z,31.20908251,121.5714995,-0.59806218,16.09271945,16.82609663,8738,11167.00325,1.52,3,MSLV,-0.372302158,1.275539568
1351800,2023-12-04T03:06:07.104Z,31.20909808,121.5715029,-0.44573773,17.17763957,16.09583972,8738,11167.10311,1.52,3,MSLV,-0.368705036,0.745923261
1351900,2023-12-04T03:06:07.201Z,31.20911391,121.571506,0.381122,17.25572192,17.16812194,8738,11167.20268,1.412951235,3,MSLV,-0.447721823,0.843285372
1352000,2023-12-04T03:06:07.300Z,31.20912952,121.5715061,0.871244931,16.88923654,17.25351433,8738,11167.30282,1.63,3,MSLV,-0.521342926,0.891007194
1352100,2023-12-04T03:06:07.402Z,31.20914406,121.5715072,1.259349511,16.17875958,16.89704323,8738,11167.40296,1.746451876,3,MSLV,-0.402398082,0.948681055
1352200,2023-12-04T03:06:07.503Z,31.2091589,121.5715095,1.003775169,16.82683879,16.18639653,8738,11167.50309,1.51,3,MSLV,-0.378417266,1.112829736
1352300,2023-12-04T03:06:07.604Z,31.2091759,121.5715113,1.547252505,17.88785889,16.82356852,8738,11167.60323,1.51,3,MSLV,-0.402877698,0.962709832
1352400,2023-12-04T03:06:07.702Z,31.20919132,121.5715128,1.314168376,17.51568958,17.89158122,8738,11167.70337,1.51,3,MSLV,-0.340906222,0.962640414
1352500,2023-12-04T03:06:07.801Z,31.20920626,121.5715136,1.196625845,17.11443186,17.52544424,8738,11167.8035,1.51,3,MSLV,-0.410431655,1.155395683
1352600,2023-12-04T03:06:07.903Z,31.20922228,121.5715159,1.410711431,17.27060767,17.11582615,8738,11167.90364,1.51,3,MSLV,-0.220383693,0.928896882
1352700,2023-12-04T03:06:08.003Z,31.20923819,121.5715174,1.325951993,17.7827634,17.28566739,8738,11168.00378,1.500377826,3,MSLV,-0.248201439,0.919544365
1352800,2023-12-04T03:06:08.104Z,31.20925353,121.5715185,1.630309951,17.00525122,17.79138662,8738,11168.10392,1.52,3,MSLV,-0.286211031,0.849160671
1352900,2023-12-04T03:06:08.203Z,31.20926984,121.5715199,1.647173648,17.80727208,17.00499272,8738,11168.20405,1.52,3,MSLV,-0.260431655,0.881055156
1353000,2023-12-04T03:06:08.302Z,31.2092857,121.5715231,1.801175304,17.51509021,17.82564939,8738,11168.30435,1.52,3,MSLV,-0.243405276,0.977458034
1353100,2023-12-04T03:06:08.404Z,31.20930169,121.5715243,1.702853167,17.84255182,17.51518234,8738,11168.40432,1.52,3,MSLV,-0.296731036,0.727123564
1353200,2023-12-04T03:06:08.504Z,31.20931769,121.5715262,2.027429303,17.59410045,17.84571337,8738,11168.50429,1.529571337,3,MSLV,-0.3382494,0.974460432
1353300,2023-12-04T03:06:08.605Z,31.20933349,121.5715284,2.031764875,17.53776488,17.60212732,8738,11168.60425,1.481276392,3,MSLV,-0.389328537,0.893045564
1353400,2023-12-04T03:06:08.703Z,31.20934988,121.5715309,2.456975048,17.69862956,17.54675624,8738,11168.70422,1.54,3,MSLV,-0.174340528,0.71235012
1353500,2023-12-04T03:06:08.802Z,31.20936549,121.5715322,2.1368135,17.89773544,17.71628599,8738,11168.80419,1.54,3,MSLV,-0.507314149,0.73501199
1353600,2023-12-04T03:06:08.904Z,31.20938207,121.5715332,2.236410109,18.25796993,17.8949904,8738,11168.90416,1.54,3,MSLV,-0.251079137,0.716906475
1353700,2023-12-04T03:06:09.004Z,31.20939846,121.5715356,2.240726488,18.14081958,18.27380998,8738,11169.00413,1.54,3,MSLV,-0.25383693,1.093405276
1353800,2023-12-04T03:06:09.105Z,31.20941455,121.571538,2.559040947,17.75971977,18.14303903,8738,11169.10409,1.54,3,MSLV,-0.323741007,0.829357567
1353900,2023-12-04T03:06:09.203Z,31.20943025,121.5715411,2.504396993,17.84871561,17.77162508,8738,11169.20406,1.54,3,MSLV,-0.189448441,0.813309353
1354000,2023-12-04T03:06:09.302Z,31.20944663,121.5715416,2.476964161,18.00779497,17.85959972,8738,11169.304,1.54,3,MSLV,-0.374820144,0.851798561
1354100,2023-12-04T03:06:09.404Z,31.20946253,121.5715458,2.820840063,17.69052004,18.0032002,8738,11169.404,1.54,3,MSLV,-0.412470024,1.043884892
1354200,2023-12-04T03:06:09.503Z,31.20947784,121.5715476,2.654518094,17.47591552,17.70840121,8738,11169.504,1.146387596,3,MSLV,-0.336810552,0.961151079
1354300,2023-12-04T03:06:09.604Z,31.20949423,121.5715491,2.742477804,17.90040831,17.4859911,8738,11169.60399,2.372426111,3,MSLV,-0.245563549,0.89088729
1354400,2023-12-04T03:06:09.702Z,31.20950955,121.5715505,2.767955667,17.36773621,17.91441238,8738,11169.70399,1.51,3,MSLV,-0.21235012,0.798681055
1354500,2023-12-04T03:06:09.802Z,31.20952614,121.5715517,2.869760705,17.88923929,17.39036944,8738,11169.80399,1.51,3,MSLV,-0.078379402,0.956708318
1354600,2023-12-04T03:06:09.903Z,31.20954147,121.5715525,2.84935868,17.53038341,17.89039853,8738,11169.90399,1.51,3,MSLV,-0.052278177,0.750959233
1354700,2023-12-04T03:06:10.003Z,31.20955874,121.5715534,2.889084041,18.40318126,17.53553148,8738,11170.00398,1.51,3,MSLV,0.205155875,0.91882494
1354800,2023-12-04T03:06:10.104Z,31.20957417,121.5715548,2.875686758,17.77903747,18.42482662,8738,11170.10398,1.51,3,MSLV,-0.05059952,0.754556355
1354900,2023-12-04T03:06:10.202Z,31.20959135,121.5715563,2.850369589,18.65638128,17.77630411,8738,11170.20398,1.51,3,MSLV,0.18705036,0.890167866
1355000,2023-12-04T03:06:10.302Z,31.20960766,121.5715581,2.711423959,18.49048342,18.6760263,8738,11170.30397,1.51,3,MSLV,0.191486811,0.934532374
1355100,2023-12-04T03:06:10.404Z,31.2096238,121.5715596,2.908631898,18.10175939,18.48958418,8738,11170.40416,1.51,3,MSLV,0.23117506,0.732733813
1355200,2023-12-04T03:06:10.503Z,31.20964192,121.5715637,2.720227644,19.61904165,18.10504854,8738,11170.50396,1.51,3,MSLV,0.231654676,0.800239808
1355300,2023-12-04T03:06:10.604Z,31.20965691,121.5715653,2.651078883,18.04181189,19.6295267,8738,11170.60376,1.51,3,MSLV,0.208506879,0.804998107
1355400,2023-12-04T03:06:10.702Z,31.20967327,121.5715684,2.801241313,18.08214665,18.04,8738,11170.70356,0.969959121,3,MSLV,0.112110312,1.049520384
1355500,2023-12-04T03:06:10.801Z,31.20968943,121.5715728,3.039831694,18.07276852,18.08831694,8738,11170.80337,2.611149719,3,MSLV,0.176738609,0.957673861
1355600,2023-12-04T03:06:10.903Z,31.20970481,121.5715761,3.010633623,17.78038988,18.08683189,8738,11170.90317,1.083939704,3,MSLV,0.351079137,0.761390887
1355700,2023-12-04T03:06:11.002Z,31.20972088,121.5715786,2.93259383,17.93278206,17.78326712,8738,11171.00297,2.376931528,3,MSLV,0.092206235,0.98381295
1355800,2023-12-04T03:06:11.103Z,31.20973764,121.5715814,3.261421947,18.0694733,17.94166326,8738,11171.10277,1.082197241,3,MSLV,-0.011630695,0.753717026
1355900,2023-12-04T03:06:11.201Z,31.20975331,121.571584,3.058514819,18.06317629,18.07948518,8738,11171.20257,1.95,3,MSLV,-0.089208633,0.909232614
1356000,2023-12-04T03:06:11.300Z,31.2097684,121.5715871,2.922276955,17.68369852,18.06928717,8738,11171.30238,1.871900869,3,MSLV,-0.03433043,0.775085195
1356100,2023-12-04T03:06:11.402Z,31.20978584,121.5715907,3.106746006,18.66846518,17.69684984,8738,11171.40214,2.03,3,MSLV,-0.161031175,0.759352518
1356200,2023-12-04T03:06:11.501Z,31.20980113,121.5715944,3.31969393,17.71028882,18.67306709,8738,11171.50198,2.03,3,MSLV,-0.182853717,0.754076739
1356300,2023-12-04T03:06:11.602Z,31.2098176,121.5715994,3.535983387,18.22525495,17.71491693,8738,11171.60182,2.108543131,3,MSLV,-0.191486811,0.884772182
1356400,2023-12-04T03:06:11.700Z,31.20983368,121.5716022,3.476807668,18.09074121,18.24016613,8738,11171.70166,1.95,3,MSLV,-0.136690647,0.616306954
1356500,2023-12-04T03:06:11.799Z,31.20985095,121.5716045,3.74600607,18.37367572,18.09255272,8738,11171.8015,1.95,3,MSLV,0.019304556,0.717865707
1356600,2023-12-04T03:06:11.901Z,31.20986742,121.571607,3.805992971,18.43241597,18.39053674,8738,11171.90134,1.95,3,MSLV,-0.35383693,0.754796163
1356700,2023-12-04T03:06:12.001Z,31.2098838,121.5716111,3.888768371,18.44557923,18.43047284,8738,11172.00118,1.95,3,MSLV,-0.423829358,0.760318061
1356800,2023-12-04T03:06:12.102Z,31.20990027,121.571614,3.89031885,18.46876677,18.47040895,8738,11172.10102,1.95,3,MSLV,-0.311870504,0.687290168
1356900,2023-12-04T03:06:12.199Z,31.20991694,121.571618,4.089500319,18.47920767,18.4706901,8738,11172.20086,1.95,3,MSLV,-0.286930456,0.77470024
1357000,2023-12-04T03:06:12.298Z,31.20993382,121.5716211,4.184147604,18.81162045,18.49098403,8738,11172.3007,1.95,3,MSLV,-0.432733813,0.76235012
1357100,2023-12-04T03:06:12.400Z,31.2099497,121.5716247,4.089035998,18.50305281,18.81998686,8738,11172.40003,1.95,3,MSLV,-0.283573141,0.679376499
1357200,2023-12-04T03:06:12.500Z,31.20996746,121.5716293,4.48652213,19.08231403,18.52077076,8738,11172.50039,1.95,3,MSLV,-0.327218225,0.618465228
1357300,2023-12-04T03:06:12.601Z,31.20998333,121.5716313,4.052399626,18.76868732,19.09865993,8738,11172.60074,1.95,3,MSLV,-0.27206235,0.871702638
1357400,2023-12-04T03:06:12.700Z,31.21000009,121.5716352,4.15997968,18.67313243,18.77955857,8738,11172.7011,1.95,3,MSLV,-0.331061467,0.746813076
1357500,2023-12-04T03:06:12.799Z,31.21001754,121.5716402,4.794551939,18.66645343,18.69014627,8738,11172.80146,1.95,3,MSLV,-0.463549161,0.736810552
1357600,2023-12-04T03:06:12.901Z,31.21003351,121.5716428,4.470368329,18.65240278,18.68054654,8738,11172.90182,1.95,3,MSLV,-0.238848921,0.766786571
1357700,2023-12-04T03:06:13.002Z,31.21005047,121.5716464,4.522579879,18.77956703,18.66174472,8738,11173.00218,1.95,3,MSLV,-0.522541966,0.969184652
1357800,2023-12-04T03:06:13.103Z,31.21006792,121.5716511,4.858082798,19.06198021,18.800508,8738,11173.10254,1.95,3,MSLV,-0.549160671,0.656834532
1357900,2023-12-04T03:06:13.201Z,31.21008418,121.571655,5.003492847,18.48233397,19.06333207,8738,11173.2029,1.95,3,MSLV,-0.458393285,0.641366906
1358000,2023-12-04T03:06:13.301Z,31.21010074,121.571658,4.905431157,18.70126066,18.50358402,8738,11173.30326,1.95,3,MSLV,-0.471342926,0.821582734
1358100,2023-12-04T03:06:13.403Z,31.2101176,121.5716619,5.064087557,18.79025085,18.71036173,8738,11173.40362,1.95,3,MSLV,-0.522907989,1.099583491
1358200,2023-12-04T03:06:13.504Z,31.21013397,121.5716654,4.991926683,18.47009375,18.80638268,8738,11173.50452,1.95,3,MSLV,-0.662230216,0.49676259
1358300,2023-12-04T03:06:13.605Z,31.21015103,121.5716709,5.274398391,18.969275,18.4681907,8738,11173.60431,1.95,3,MSLV,-0.656115108,1.465947242
1358400,2023-12-04T03:06:13.703Z,31.21016856,121.5716744,5.834977136,18.82127577,18.99343978,8738,11173.7041,1.95,3,MSLV,-0.711270983,0.51558753
1358500,2023-12-04T03:06:13.801Z,31.21018425,121.571679,5.772229084,18.41638377,18.83377698,8738,11173.80389,1.95,3,MSLV,-0.710911271,1.306834532
1358600,2023-12-04T03:06:13.903Z,31.21020111,121.5716839,5.992293396,18.7208867,18.43331077,8738,11173.90368,1.95,3,MSLV,-0.732014388,0.490167866
1358700,2023-12-04T03:06:14.003Z,31.21021844,121.5716892,6.621063674,18.79261968,18.74514497,8738,11174.00347,1.95,3,MSLV,-0.517386091,0.890407674
1358800,2023-12-04T03:06:14.104Z,31.21023178,121.5716924,5.791154681,17.61695989,18.81827436,8738,11174.10326,1.95,3,MSLV,-0.458033573,0.848800959
1358900,2023-12-04T03:06:14.202Z,31.21025052,121.5716984,7.171275514,18.41327021,17.61553647,8738,11174.20305,1.95,3,MSLV,-0.483024107,0.983844503
1359000,2023-12-04T03:06:14.300Z,31.21026816,121.5717022,7.422508622,18.94249891,18.45482054,8738,11174.30284,1.95,3,MSLV,-0.619064748,0.844844125
1359100,2023-12-04T03:06:14.402Z,31.21028501,121.5717046,7.609412313,18.7644878,18.97501277,8738,11174.40262,1.95,3,MSLV,-0.56942446,0.91942446
1359200,2023-12-04T03:06:14.502Z,31.21030023,121.5717099,7.729867148,18.37252558,18.80566834,8738,11174.50206,1.95,3,MSLV,-0.536450839,0.899280576
1359300,2023-12-04T03:06:14.603Z,31.21031538,121.5717133,7.928724799,17.95931442,18.40955774,8738,11174.60221,1.95,3,MSLV,-0.690047962,1.039328537
1359400,2023-12-04T03:06:14.701Z,31.21033465,121.5717183,7.912129763,19.10332455,18.0087315,8738,11174.70236,1.95,3,MSLV,-0.623261391,0.989568345
1359500,2023-12-04T03:06:14.800Z,31.21034801,121.5717239,8.146859632,18.14481284,19.13971536,8738,11174.80251,1.979247465,3,MSLV,-0.72853717,1.018944844
1359600,2023-12-04T03:06:14.902Z,31.21036541,121.5717302,8.297045915,18.66986225,18.18398555,8738,11174.90266,1.92,3,MSLV,-0.782405654,0.951407295
1359700,2023-12-04T03:06:15.002Z,31.21038045,121.5717344,8.536474945,18.0565451,18.70354708,8738,11175.00281,1.92,3,MSLV,-0.641366906,1.06558753
1359800,2023-12-04T03:06:15.103Z,31.21039697,121.5717374,8.171701608,18.479839,18.09472672,8738,11175.10295,1.871477101,3,MSLV,-0.71294964,1.090407674
1359900,2023-12-04T03:06:15.202Z,31.21041299,121.5717435,8.558782805,18.26803103,18.51658694,8738,11175.2031,1.97,3,MSLV,-0.735851319,1.186450839
1360000,2023-12-04T03:06:15.301Z,31.21042881,121.5717475,8.55273989,18.29225219,18.3,8738,11175.30325,1.97,3,MSLV,-0.705755396,1.063189448
1360100,2023-12-04T03:06:15.403Z,31.21044502,121.5717515,8.587232024,18.47787411,18.31932001,8738,11175.4034,1.97,3,MSLV,-0.787889688,1.281534772
1360200,2023-12-04T03:06:15.503Z,31.21046025,121.5717553,8.465709707,18.02536126,18.51148351,8738,11175.50355,1.97,3,MSLV,-0.811031175,1.080695444
1360300,2023-12-04T03:06:15.604Z,31.21047598,121.5717597,8.487670127,18.08820261,18.05925541,8738,11175.60372,1.97,3,MSLV,-0.441499432,1.177710463
1360400,2023-12-04T03:06:15.702Z,31.21049159,121.5717633,8.411459823,18.07742599,18.12577086,8738,11175.70384,1.97,3,MSLV,-0.945443645,0.781534772
1360500,2023-12-04T03:06:15.802Z,31.2105072,121.5717686,8.742716263,17.64970556,18.0924638,8738,11175.80397,1.97,3,MSLV,-1.018585132,1.226978417
1360600,2023-12-04T03:06:15.904Z,31.21052213,121.5717715,8.375622837,17.87403127,17.68163527,8738,11175.90409,1.97,3,MSLV,-0.424940048,1.076738609
1360700,2023-12-04T03:06:16.004Z,31.21053804,121.5717761,8.555062284,17.84663322,17.90368512,8738,11176.00421,1.97,3,MSLV,-0.638848921,1.269184652
1360800,2023-12-04T03:06:16.105Z,31.21055315,121.5717806,8.847523517,17.25198885,17.8683045,8738,11176.10433,1.97,3,MSLV,-0.764868106,1.02529976
1360900,2023-12-04T03:06:16.203Z,31.21056818,121.5717841,8.710388633,17.49974497,17.27311739,8738,11176.20445,1.97,3,MSLV,-0.572422062,1.180935252
1361000,2023-12-04T03:06:16.302Z,31.2105834,121.5717887,8.926960784,17.1544902,17.5245098,8738,11176.30458,1.97,3,MSLV,-0.274264799,1.236905213
1361100,2023-12-04T03:06:16.404Z,31.21059957,121.5717932,9.055678841,17.92079123,17.17563629,8738,11176.4047,1.97,3,MSLV,-0.444244604,0.90647482
1361200,2023-12-04T03:06:16.504Z,31.21061321,121.5717965,8.908361656,16.68251711,17.94301551,8738,11176.50482,1.97,3,MSLV,0.002038369,1.576738609
